product name ,comment,website name,label
Vitamin c serum,I tend to get a lot of redness in my cheeks. After my first purchase of the vitamin c serum I noticed a major difference.,Kylie cosmetics,positive
Vitamin c serum,This product feels good on the skin and really helps even out complexion plus it reduces fine lines!,Kylie cosmetics,positive
Vitamin c serum,"It smells awful, but gives results. My skin looks way better since I've been using it. Brighter, more even skin tone.",Kylie cosmetics,positive
Vitamin c serum,This along with 2 other products has help improve my skin,Kylie cosmetics,positive
Vitamin c serum,I love this serum. It's light and you don't need much of it to cover your face,Kylie cosmetics,positive
Vitamin c serum,I love the vitamin c serum. It makes my face bright and soft. It’s soothing. I really enjoy it!,Kylie cosmetics,positive
Vitamin c serum,This smells so good and i can assist see a difference,Kylie cosmetics,positive
Vitamin c serum,Amazing amazing amazing serum ! Just love it ! It’s my first ever time I ever given a review for a product !,Kylie cosmetics,positive
Vitamin c serum,I have been using for about a week and so far so good. ,Kylie cosmetics,positive
Vitamin c serum,I have been using for about a week and so far so good. Seems to be working I apply first then hyaluronic and its a great combo,Kylie cosmetics,positive
Vitamin c serum,I love the vitamin C serum from Kylie Skin! I’m on my third bottle of it and keep going back for more,Kylie cosmetics,positive
Vitamin c serum,"This stuff, and the whole line, is AMAZING! I’m a healthcare worker and my skin had been so dry from the air and PPE",Kylie cosmetics,positive
Vitamin c serum,"I love the vitamin serum super , I recommend everyone to have this product it’s amazing ******",Kylie cosmetics,positive
Vitamin c serum,very hydrating and makes your skin feel so healthy,Kylie cosmetics,positive
Vitamin c serum,I’ve already gotten glows and pours eliminated so happy with this product!!!!!!!,Kylie cosmetics,positive
Vitamin c serum,"This makes my face feel so refreshed and smooth. I love this product and whole skincare line, it gives me life!!",Kylie cosmetics,positive
Vitamin c serum,Absolutely love this product. Makes my face feel so smooth.,Kylie cosmetics,positive
Vitamin c serum,This product is the ultimate face regimen to complete my daily routine and I’m in love with it. My skin just glows and is NOT oily.,Kylie cosmetics,positive
Vitamin c serum,"Absolutely love this, it makes your face feel nice and soft and hydrated! Just wish it came in a bigger size as I’m in Australia and hard to keep sticking up on it.",Kylie cosmetics,positive
Vitamin c serum,"I love how this feels on my skin. It's not greasy, sticky, or heavy.",Kylie cosmetics,positive
Vitamin c serum,It feels amazing and makes your face feel very hydrated!! I absolutely love it.,Kylie cosmetics,positive
Vitamin c serum,It’s so smooth. Kinda smells weird but it still works great!!,Kylie cosmetics,positive
Vitamin c serum,Love this product! So light and refreshing! I have sensitive combo skin and love that it leaves my face radiant!,Kylie cosmetics,positive
Vitamin c serum,"I love it!! I started using this like a week ago and I noticed a different on my skin, my skin is glowing and I like the price too, this products are not crazy expensive like other skin care products!",Kylie cosmetics,positive
Vitamin c serum,Cannot live without it! Great price for this amazing product. My face feels so much better since I started using Kylie Skin and this is one of my absolute faves!,Kylie cosmetics,positive
Vitamin c serum,Love this. It is lightening my dark spots and freckles. Feels great on my skin too. Great product!,Kylie cosmetics,positive
Vitamin c serum,This serum smells DELICIOUS. I apply it with my rose quartz roller twice a day during my skincare routine and I’m in love with my skin again. 10/10 recommendation,Kylie cosmetics,positive
Vitamin c serum,I absolutely love all of Kylie’s skin products. I already purchased my 2nd one. It goes on smooth and lasts all day..I wear it alone and it keeps my face smooth.,Kylie cosmetics,positive
Vitamin c serum,So glad I decided to try this line. Everything has been awesome. Get it immediately you will not regret it.,Kylie cosmetics,positive
Vitamin c serum,"Well my favorite product is definitely Vitamin C Serum , every time I use it I feel like I have a whole new face.",Kylie cosmetics,positive
Vitamin c serum,I feel like my skin is almost instantly glowy-er when I use this stuff in my morning routine! It absorbs really fast so my skin doesn’t feel sticky and it makes my face happy :blush:,Kylie cosmetics,positive
Vitamin c serum,"My.skin feels great after using the Vitamin C serum , would definitely recommend it!!",Kylie cosmetics,positive
Vitamin c serum,"This is an amazing product, light, non=greasy, my skin has never felt or looked so good!",Kylie cosmetics,positive
Vitamin c serum,This vitamin c serum it’s the best that I’ve try so far and now I love skincare and my face was glowing,Kylie cosmetics,positive
Vitamin c serum,"Smooth set on, bottled nice. Use it every night, goes on gentle, no oil after wards. Very thin to apply",Kylie cosmetics,positive
Vitamin c serum,The vitamin c serum has changed my skin for the better! Big game changer!!!,Kylie cosmetics,positive
Vitamin c serum,I'm in love with this. It has completely brightened my face! This product has also made my skin so soft!!,Kylie cosmetics,positive
Vitamin c serum,"I am happy with my serum, it doesn’t have a scent and doesn’t break me out. It leaves my skin soft and hydrated and has helped with lighting my acne scars as well.",Kylie cosmetics,positive
Vitamin c serum,This product has my skin glowing. It reduces pores and leaves your skin very soft and smooth.,Kylie cosmetics,positive
Vitamin c serum,A game changer for my skin.. on my 3rd bottle! Love it so much. Makes such a difference..,Kylie cosmetics,positive
Vitamin c serum, feel like my skin is almost instantly glowy-er when I use this stuff in my morning routine! It absorbs really fast so my skin doesn’t feel sticky and it makes my face happy :blush:,Kylie cosmetics,positive
Vitamin c serum,I love the whole product line of Kylie Skin. The skincare products are gentle yet effective and are perfect for sensitive skin types,Kylie cosmetics,positive
Vitamin c serum,I wish this bottle was bigger! I love it and run out quickly! I use this after toner and man this is great! It feels great in my skin and makes it shine haha do try it you’ll enjoy it,Kylie cosmetics,positive
Vitamin c serum,Love how easily my skin absorbs it and the smooth text it leaves.,Kylie cosmetics,positive
Vitamin c serum,"I use the vitamin C serum, everyday. I like the way the serum feels and works.",Kylie cosmetics,positive
Vitamin c serum,I suffer from acne and all this products have helped me so much.,Kylie cosmetics,positive
Vitamin c serum,My skin is glowing and the serum just feels great on my skin,Kylie cosmetics,positive
Vitamin c serum,Makes my skin glow and literally moisturizes and preps it for makeup :u1F90D::fire:,Kylie cosmetics,positive
Vitamin c serum,"I was a little skeptical about “one single pump” but WOW that did not disappoint. Spreads on so easily, and leaves my face feeling hydrated!",Kylie cosmetics,positive
Vitamin c serum,One of my favorite products from Kylie skin. It’s lightweight and doesn’t clog pores. It feels nice and smooth after applying on your face. Will def buy this product again.,Kylie cosmetics,positive
Vitamin c serum,"This really helped my skin ! It really brought it back to life , I will definitely be repurchasing, it is very pricey",Kylie cosmetics,positive
Vitamin c serum,It arrived in a timely manner and I’ve been using the serum day and night and my skin has been getting brighter and healthier. I love it !,Kylie cosmetics,positive
Vitamin c serum,Out of the three products I purchased this was by far my favorite. I use it morning and night and I can tell a difference in my skin. It has a very healthy glow!!,Kylie cosmetics,positive
Vitamin c serum,My skin is glowing and the serum just feels great on my skin,Kylie cosmetics,positive
Vitamin c serum,"Makes my skin glow and literally moisturizes and preps it for makeup :u1F90D::fire:
",Kylie cosmetics,positive
Vitamin c serum,"I was a little skeptical about “one single pump” but WOW that did not disappoint. Spreads on so easily, and leaves my face feeling hydrated!",Kylie cosmetics,positive
Vitamin c serum,One of my favorite products from Kylie skin. It’s lightweight and doesn’t clog pores. It feels nice and smooth after applying on your face. Will def buy this product again.,Kylie cosmetics,positive
Vitamin c serum,"This really helped my skin ! It really brought it back to life , I will definitely be repurchasing, it is very pricey",Kylie cosmetics,positive
Vitamin c serum,It arrived in a timely manner and I’ve been using the serum day and night and my skin has been getting brighter and healthier. I love it !,Kylie cosmetics,positive
Vitamin c serum,Out of the three products I purchased this was by far my favorite. I use it morning and night and I can tell a difference in my skin. It has a very healthy glow!!,Kylie cosmetics,positive
Vitamin c serum,Absolutely loved it after one week of trying this product,Kylie cosmetics,positive
Vitamin c serum,So refreshing on the face! Provides such a nice glow.,Kylie cosmetics,positive
Vitamin c serum,So Far I like it. I’ve only been using it for a few days.,Kylie cosmetics,positive
Vitamin c serum,Hydrating and amazing! A great combo for spring an summer and really all year long!,Kylie cosmetics,positive
Vitamin c serum,I didn't know the effects of vitamin c on my skin. But oh my has it brighten my face! People tell me all the time that I'm glowing!,Kylie cosmetics,positive
Vitamin c serum,I highly suggest this vitamin c serum!! It works so well! It smells amazing. I only use a-little bit because it doesn’t come with a lot of product. But the tiny size I use still gets the job done! It leaves my skin feeling super clean & clear!,Kylie cosmetics,positive
Vitamin c serum,I was so pleasantly surprised by the sheer quality of the products. So sleek & sheek... love love loving all of my items.,Kylie cosmetics,positive
Vitamin c serum,Great product for the skin to keep a youthful heathy glow!,Kylie cosmetics,positive
Vitamin c serum,I am using vitamin C Serum form the last couple of weeks and loved it.,Kylie cosmetics,positive
Vitamin c serum,Amazing!!! Makes my face feel soft and smooth. Not heavy or greasy.,Kylie cosmetics,positive
Vitamin c serum,"I love how smooth it blends in. I like that it’s not scented or oily, it absorbs perfect and leaves my face feeling refreshed!",Kylie cosmetics,positive
Vitamin c serum,This serum is the PERFECT base. I fell in love with the face moisturizer before I bought the vitamin C serum and then I fell in love with that too. Will never go without this product!,Kylie cosmetics,positive
Vitamin c serum,"I have mature skin, the Vitamin C serum is a great addition to my skin care",Kylie cosmetics,positive
Vitamin c serum,"My skin has never felt so smooth, I enjoy this product so much! I will for sure keep buying! Sponsor me!",Kylie cosmetics,positive
Vitamin c serum,I feel like since I’ve started using Kylie Skin my skin has never looked so good. All the products are awesome!,Kylie cosmetics,positive
Vitamin c serum,So refreshing and smooth. Smells amazing! Completely changed my skin for the better. So obsessed!,Kylie cosmetics,positive
Vitamin c serum,"My skin has never felt so smooth, I enjoy this product so much! I will for sure keep buying! Sponsor me!",Kylie cosmetics,positive
Vitamin c serum,My skin soaks up this product! I have seen a large improvement in my overall complexion as well as keeping it hydrated. I would definitely recommend.,Kylie cosmetics,positive
Vitamin c serum,"Feels very good on the skin. I’ve only used it a few times so far, but I enjoy it.",Kylie cosmetics,positive
Vitamin c serum,I love it! Makes my skin fee and look so much better,Kylie cosmetics,positive
Vitamin c serum,Everything I’ve bought from Kylie has always been top shelf. This Vitamin C serum is too. My skin loves it,Kylie cosmetics,positive
Vitamin c serum,Love this serum because it doesn't leave my face feeling oily after applying it. It's perfect!,Kylie cosmetics,positive
Vitamin c serum,I love Kylie and all her products! 10/10 recommend!!,Kylie cosmetics,positive
Vitamin c serum,"My skin is definitely brighter and my dark circles are disappearing. Love it KylieSkin, thank you!<3",Kylie cosmetics,positive
Vitamin c serum,"Makes my skin feel soft, beautiful and youthful! Would definitely recommend this product to my friends and family!",Kylie cosmetics,positive
Vitamin c serum,Love this product. My skin has gotten so much better since using Kylie Skin,Kylie cosmetics,positive
Vitamin c serum,Been using for three weeks and it has cleared up some red spots from adult acne on my chin! So happy!,Kylie cosmetics,positive
Vitamin c serum,Has helped with my wrinkles around eyes and forehead a lot!! Wish I woulda taken before and after pics to prove!,Kylie cosmetics,positive
Vitamin c serum,I get compliments on how glowing my skin is all the time and I know this is the key ingredient to my glowing skin. I love it!!,Kylie cosmetics,positive
Vitamin c serum,"This is such a great base, every morning, right out of the shower.",Kylie cosmetics,positive
Vitamin c serum,"This serum, coupled with the face moisturizer is literally the PERFECT base for my makeup. I’m a customer for life!",Kylie cosmetics,positive
Vitamin c serum,I recently purchased this because it’s the only one of her skin products I haven’t tried. But I do like it worth the price doesn’t break me out. Treat your skin!,Kylie cosmetics,positive
Vitamin c serum,I love this serum. It's light and you don't need much of it to cover your face,Kylie cosmetics,positive
Vitamin c serum,I love the vitamin c serum. It makes my face bright and soft. It’s soothing. I really enjoy it!,Kylie cosmetics,positive
Vitamin c serum,This smells so good and i can assist see a difference,Kylie cosmetics,positive
Vitamin c serum,Amazing amazing amazing serum ! Just love it ! It’s my first ever time I ever given a review for a product !,Kylie cosmetics,positive
Vitamin c serum,I have been using for about a week and so far so good. ,Kylie cosmetics,positive
Vitamin c serum,I have been using for about a week and so far so good. Seems to be working I apply first then hyaluronic and its a great combo,Kylie cosmetics,positive
Vitamin c serum,I love the vitamin C serum from Kylie Skin! I’m on my third bottle of it and keep going back for more,Kylie cosmetics,positive
Vitamin c serum,"This stuff, and the whole line, is AMAZING! I’m a healthcare worker and my skin had been so dry from the air and PPE",Kylie cosmetics,positive
Vitamin c serum,"I love the vitamin serum super , I recommend everyone to have this product it’s amazing ******",Kylie cosmetics,positive
Vitamin c serum,very hydrating and makes your skin feel so healthy,Kylie cosmetics,positive
Vitamin c serum,I’ve already gotten glows and pours eliminated so happy with this product!!!!!!!,Kylie cosmetics,positive
Vitamin c serum,"This makes my face feel so refreshed and smooth. I love this product and whole skincare line, it gives me life!!",Kylie cosmetics,positive
Vitamin c serum,Absolutely love this product. Makes my face feel so smooth.,Kylie cosmetics,positive
Vitamin c serum,This product is the ultimate face regimen to complete my daily routine and I’m in love with it. My skin just glows and is NOT oily.,Kylie cosmetics,positive
Vitamin c serum,"Absolutely love this, it makes your face feel nice and soft and hydrated! Just wish it came in a bigger size as I’m in Australia and hard to keep sticking up on it.",Kylie cosmetics,positive
Vitamin c serum,"I love how this feels on my skin. It's not greasy, sticky, or heavy.",Kylie cosmetics,positive
Vitamin c serum,It feels amazing and makes your face feel very hydrated!! I absolutely love it.,Kylie cosmetics,positive
Vitamin c serum,It’s so smooth. Kinda smells weird but it still works great!!,Kylie cosmetics,positive
Vitamin c serum,Love this product! So light and refreshing! I have sensitive combo skin and love that it leaves my face radiant!,Kylie cosmetics,positive
Vitamin c serum,"I love it!! I started using this like a week ago and I noticed a different on my skin, my skin is glowing and I like the price too, this products are not crazy expensive like other skin care products!",Kylie cosmetics,positive
Vitamin c serum,Cannot live without it! Great price for this amazing product. My face feels so much better since I started using Kylie Skin and this is one of my absolute faves!,Kylie cosmetics,positive
Vitamin c serum,Love this. It is lightening my dark spots and freckles. Feels great on my skin too. Great product!,Kylie cosmetics,positive
Vitamin c serum,This serum smells DELICIOUS. I apply it with my rose quartz roller twice a day during my skincare routine and I’m in love with my skin again. 10/10 recommendation,Kylie cosmetics,positive
Vitamin c serum,I absolutely love all of Kylie’s skin products. I already purchased my 2nd one. It goes on smooth and lasts all day..I wear it alone and it keeps my face smooth.,Kylie cosmetics,positive
Vitamin c serum,So glad I decided to try this line. Everything has been awesome. Get it immediately you will not regret it.,Kylie cosmetics,positive
Vitamin c serum,"Well my favorite product is definitely Vitamin C Serum , every time I use it I feel like I have a whole new face.",Kylie cosmetics,positive
Vitamin c serum,I have seen improvements ever since I bought the serum!,Kylie cosmetics,positive
Vitamin c serum,"After using this product For about 3 weeks, I already see a difference in my skin. I would reccommend this product and will continue to purchase it.",Kylie cosmetics,positive
Vitamin c serum,I love this Vitamin C serum. It’s in a lotion form. It has zero scent. It absorbs in my skin immediately. I’ve noticed my skin is brighter. I’m purchasing again.,Kylie cosmetics,positive
Vitamin c serum,This makes my skin feel so healthy and I love the smell!,Kylie cosmetics,positive
Vitamin c serum,I love this serum! It’s super lightweight and I noticed results instantly. I use it day/night and have seen my skin brighten so nicely. Definitely worth it!,Kylie cosmetics,positive
Vitamin c serum,Has helped with the redness on my face that I haven’t been able to get under control . I can’t live with out this!,Kylie cosmetics,positive
Vitamin c serum,"Love this vitamin c serum. Honestly my skin feels so soft and smooth after I use this product. For better results, I put it on before I go to sleep. Super hydrating and feels nice. Perfect product for brightening you skin too!",Kylie cosmetics,positive
Vitamin c serum,"Again, great product but small amount of it. For my skin, awesome :)",Kylie cosmetics,positive
Vitamin c serum,1 pump in am and pm and my skin is looking so great!!,Kylie cosmetics,positive
Vitamin c serum,I’ve been using the whole set for about 2 weeks now and so far so good,Kylie cosmetics,positive
Vitamin c serum,The Serim gives you such a hydrated look and feels amazing on mu skin,Kylie cosmetics,positive
Vitamin c serum,I’ve tried a few vitamin c serums and NOTHING compares to Kylie’s. Seriously makes my skin so nice.,Kylie cosmetics,positive
Vitamin c serum,"Gives a glow that can be noticeable after one time use, I love this product!",Kylie cosmetics,positive
Vitamin c serum,It makes your skin feel so good. I love the way serum makes your face feel anyone but to know this has vitamin c is great.,Kylie cosmetics,positive
Vitamin c serum,"i’ve been using this serum for months now, and it has helped with acne scars and redness (skin pigmentation) ... definitely recommend!!",Kylie cosmetics,positive
Vitamin c serum,I’ve been using kylieskin for about a year now and my skin has never looked so flawless. Never buying anything else again! KYLIE SKIN for the absolute win!!,Kylie cosmetics,positive
Vitamin c serum,This was my first time trying any Vitamin C Serum and I see a noticeable difference. I love this product and will definitely be buying it again!,Kylie cosmetics,positive
Vitamin c serum,"Not too sticky, not too stinky. This is a nice light vitamin C serum that I use daily.",Kylie cosmetics,positive
Vitamin c serum,Serum makes your skin feel very soft and you can feel the difference straight away.,Kylie cosmetics,positive
Vitamin c serum,Very light and easy to use. Lasts forever. Visibly brightens my skin in one use,Kylie cosmetics,positive
Vitamin c serum,"smells clean, applies wonderfully. packaging is everything. absolutely pleased with product despite the bad reviews.",Kylie cosmetics,positive
Vitamin c serum,this vitamin c serum is so good if you have a pale face like i do it brightens it up and helps a lot with acne for some reason really love it !,Kylie cosmetics,positive
Vitamin c serum,"I am really enjoying this product! I have only been using it at night, and that seems to be enough for me. It goes on smooth and is unscented.",Kylie cosmetics,positive
Vitamin c serum,The vitamin C serum does it’s job at such an amazing price! It doesn’t have the best smell but this baby does amazing work on the skin so worth it!,Kylie cosmetics,positive
Vitamin c serum,This serum is amazing and it feels great on my skin and it’s very hydrating!,Kylie cosmetics,positive
Vitamin c serum,I’ve used it for a week day and night and already see a difference.,Kylie cosmetics,positive
Vitamin c serum,the vitamin c serving helps fade my pimple scars while also giving my face a nice glow & moisturizes phenomenally.,Kylie cosmetics,positive
Vitamin c serum,I love it highly recommended I love it:+1::skin-tone-3::u1F970:,Kylie cosmetics,positive
Vitamin c serum,This definitely keeps my face feeling vibrant and smooth. There’s no con to this products. Keeps me looking younger than my age!,Kylie cosmetics,positive
Vitamin c serum,So in love with this after a week I noticed my face looks fresher im in love with this product great job kylie :two_hearts:,Kylie cosmetics,positive
Vitamin c serum,The Vitamin C Serum leaves my face feeling smoother. I'm in my late 30's and I can't believe I'm been missing out in this till now.,Kylie cosmetics,positive
Vitamin c serum,My face hasn’t broke our sense I started using Kylie skin everything is so soft,Kylie cosmetics,positive
Vitamin c serum,"Love, love, love! My skin feels great after using this!",Kylie cosmetics,positive
Vitamin c serum,"I keep mine in the fridge & I love it, I have noticed my skin get brighter :sunflower:",Kylie cosmetics,positive
Vitamin c serum,I love the serum! It smells sooo good. I apply after the milk toner. I feel like my skin absorbs it so well.,Kylie cosmetics,positive
Vitamin c serum,It goes on very smoothly and love how soft it feels on my skin.,Kylie cosmetics,positive
Vitamin c serum,In love with this product. I saw a difference with my skin after using it for a month. My skin looked healthier and rejuvenated,Kylie cosmetics,positive
Vitamin c serum,Works great and helps fade scarring. I ordered this product twice. A little goes a long way.,Kylie cosmetics,positive
Vitamin c serum,"After just using it twice daily for a little over a week, my dark spots are fading so quickly! Definitely one of my favorites in this line!",Kylie cosmetics,positive
Vitamin c serum,Amazing product. Feels amazing. and gives your face a fresh feeling once it is one. Love the smell. Wish there were larger bottles to but. Great product,Kylie cosmetics,positive
Vitamin c serum,"I love this product. Keeps your face beautiful, nice and glowing. Definitely going to restock on all products ! Really do recommend",Kylie cosmetics,positive
Vitamin c serum,"I really like the serum. I have sensitive skin and this serum doesn't irritate my skin at all. Very good product, thank you!",Kylie cosmetics,positive
Vitamin c serum,"It evens out my skin, hydrates, and makes my face feel so soft:hugging:",Kylie cosmetics,positive
Vitamin c serum,This product has really helped me with my skin. It hydrates and allows my skin to glow. I can’t go a day without putting it on.,Kylie cosmetics,positive
Vitamin c serum,The vitamin C serum has really been the added boost needed to my skincare routine! The quick drying product really make my skin feel vibrant.,Kylie cosmetics,positive
Vitamin c serum,Found my holy grail! It’s done wonders for my skin :two_hearts::two_hearts::two_hearts:,Kylie cosmetics,positive
Vitamin c serum,This makes my skin SO soft and I can already notice a difference after only using it for 2 weeks. 10/10 recommend!,Kylie cosmetics,positive
Vitamin c serum,Definitely see a brightening of my skin. Goes on smooth and creamy but lightweight not greasy. Kylie’s products are great :),Kylie cosmetics,positive
Vitamin c serum,I bought this to use with a Jade roller I had recently bought and this is great! It dries up quickly and you can put a moisturizer over it. I have seen my face brighter every morning since I used it with less marks on my face,Kylie cosmetics,positive
Vitamin c serum,If you haven’t added a serum to your face routine then you must! I love how smooth my face feels after using this !,Kylie cosmetics,positive
Vitamin c serum,Incredible! I’m 19 and never see myself using any other skincare:two_hearts:,Kylie cosmetics,positive
Vitamin c serum,The latest addition to my Kylie skin collection and I have zero complaints! Such an incredible brand my skin is clear,Kylie cosmetics,positive
Vitamin c serum,If you haven’t added a serum to your face routine then you must! I love how smooth my face feels after using this !,Kylie cosmetics,positive
Vitamin c serum,I have never been one for serums but I really love this product. It leaves your skin feeling cool but hydrated. I recommend it!,Kylie cosmetics,positive
Vitamin c serum,very awesome and nice. very good. yes very very amazingly great and nice. loved it so much i bought more,Kylie cosmetics,positive
Vitamin c serum,Love it! I absolutely love using this every morning! I started loving the bare face Tati/ hot girl in me! :stuck_out_tongue:,Kylie cosmetics,positive
Vitamin c serum,Before KylieSkin I wasn’t very educated on skin care. I use this Vitamin C (& all other KylieSkin products) & I’ve seen a tremendous difference in my skin!,Kylie cosmetics,positive
Vitamin c serum,Before KylieSkin I wasn’t very educated on skin care. I use this Vitamin C (& all other KylieSkin products) & I’ve seen a tremendous difference in my skin!,Kylie cosmetics,positive
Vitamin c serum,I use this every single day morning and night and I’m obsessed with it! I just love the way it makes my skin feel and look! Definitely will be repurchasing!,Kylie cosmetics,positive
Vitamin c serum,I feel glowy after using it. I love that its fragrance free because my skin is super sensitive,Kylie cosmetics,positive
Vitamin c serum,"This really brightens the skin. It feels soft, soaks right in It's the perfect balance for my skin! Love it! It's my new favorite that I have to have in my collection!",Kylie cosmetics,positive
Vitamin c serum,The vitamin C serum is my favorite! I love how replenished and soft it makes my skin feel the next morning. It’s not heavily scented and soaks into the skin quickly. Definitely a staple in my skincare routine.,Kylie cosmetics,positive
Vitamin c serum,"My skin loves this, (although it does have a smell to it) it’s still a great product :sparkles:",Kylie cosmetics,positive
Vitamin c serum,Love the way it feels on my face. I can tell a difference.,Kylie cosmetics,positive
Vitamin c serum,Live cause it look Care of my skin my skin skin was nice and smooth i felt fresh like always,Kylie cosmetics,positive
Vitamin c serum,"So, so happy I got this product. I apply it right after I wash my face and it feels so good! It has also helped a lot with the redness from rosacea. Will purchase again",Kylie cosmetics,positive
Vitamin c serum,"I switched to full Kylie Skin in January after having serious issues with even ""sensitive skin"" products. My skin has been AMAZING ever since! I am so glad I switched!!",Kylie cosmetics,positive
Vitamin c serum,Makes my skin feel hydrated and brightens up my skin,Kylie cosmetics,positive
Vitamin c serum,I always feel rejuvenated after applying the vitamin c serum.,Kylie cosmetics,positive
Vitamin c serum,I’m so please with this serum my skin is beautiful!!!!,Kylie cosmetics,positive
Vitamin c serum,"I’m 41 and This serum has saved my life! No more adult acne perfect for my skin! On my third bottle, wish it was larger.",Kylie cosmetics,positive
Vitamin c serum,I never really used serums but I use this twice daily now! It has brightened up my skin so well and I noticed it within the first use which was amazing ,Kylie cosmetics,positive
Vitamin c serum,"This was the first Kylie Skin product that I tried, and I loved how it felt on my skin and how it made my redness look more even",Kylie cosmetics,positive
Vitamin c serum,I’ve been struggling with acne scars and this serum definitely played its part on lightening up my skin tone. Plus it’s nice and like for a moisturizer as well. This is going to be my new go to,Kylie cosmetics,positive
Vitamin c serum,It makes my skin feel so rejuvenated and smooth. I’ve using the serum and moisturizer for 3 weeks now and I am in love.,Kylie cosmetics,positive
Vitamin c serum,"This serum is perfect for my combination and sensitive skin. It isn’t overpowering, and it absorbs so nicely into my skin without making me greasy. My skin has become softer and my scarring is fading.",Kylie cosmetics,positive
Vitamin c serum,I love how it makes my complection look. It gives my face the tone I had 20 years ago. This is the first serum that truly does the trick. I love it. Thanks Kylie,Kylie cosmetics,positive
Vitamin c serum,Brightens my skin helps with my acne and just makes me look amazing,Kylie cosmetics,positive
Vitamin c serum,The vitamin C serum is wonderful on my skin. It leaves it looking refreshed.,Kylie cosmetics,positive
Vitamin c serum,Amazing! I finished it so fast so I wish it was larger but it was amazing!!!!,Kylie cosmetics,positive
Vitamin c serum,It completely changed the texture of my skin and the balance of it. I’m no longer super oily in some places and dry in others. My redness also changed drastically.,Kylie cosmetics,positive
Vitamin c serum,Love this serum! Does wonders for the skin the only down side is it’s such a small amount in the bottle.,Kylie cosmetics,positive
Vitamin c serum,"I love it, my skin is already brighter and I was also happy with my little samples. I will have to get the eye cream next time I order!",Kylie cosmetics,positive
Vitamin c serum,The serum is light on the skin and a great base before I apply moisturizer. Not much product inside of the container which is a bummer,Kylie cosmetics,positive
Vitamin c serum,it cancels most of my red tones down to a moral natural glow,Kylie cosmetics,positive
Vitamin c serum,Makes my skin so soft. I am a nurse on a Covid floor and we cannot wear makeup I'm very grateful for these products!,Kylie cosmetics,positive
Vitamin c serum,I’ve been using this with the face moisturizer and have noticed results with my skin. My skin appears bright and no longer dull.,Kylie cosmetics,positive
Vitamin c serum,"I brought this product and I absolutely love it. Its so soft and makes my skin feel so smooth, It goes on so easily and doesn’t feel oily and greasy after. I highly recommend this product",Kylie cosmetics,positive
Vitamin c serum,Very happy with the serum. Its soft and goes on lightly along with my moisturizer.,Kylie cosmetics,positive
Vitamin c serum,Truly one of her best products. Everyone needs to try it.,Kylie cosmetics,positive
Vitamin c serum,I love the feeling on my skin. It spreads so well. Its just amazing!,Kylie cosmetics,positive
Vitamin c serum,I’ll keep buying this product it makes my skin look brighter and more vibrant! Love it!,Kylie cosmetics,positive
Vitamin c serum,Live for this serum it absolutely perfect give my skin life I put it on before bed and in the morning have evened out the discoloration I had and had also made my skin glow,Kylie cosmetics,positive
Vitamin c serum,"So far this product has been great , didn’t bother my skin either . I recently placed another order to get the moisturizer and eye cream . Love Kylie’s products",Kylie cosmetics,positive
Vitamin c serum,The best vitamin c I’ve tried. The texture is like a moisturizer feels so good on the skin. My skin has improved since using this product.,Kylie cosmetics,positive
Vitamin c serum,You just need a drop to feel your face very soft and it’s not greasy at all. The skin absorb it as soon as you put it. I love this product very much.,Kylie cosmetics,positive
Vitamin c serum,This made my skin very hydrated and all the antioxidants that are in this is great for the skin but it is around $28 .,Kylie cosmetics,positive
Vitamin c serum,I use this daily and my skin has never felt so soft and it doesn't make my skin feel oily either.,Kylie cosmetics,positive
Vitamin c serum,It’s wonderful! Slowly it’s helping my pimple marks fade :-),Kylie cosmetics,positive
Vitamin c serum,Rehydrates all of the layers of your skin and brings back the even tone in your skin,Kylie cosmetics,positive
Vitamin c serum,Kylie Jenner never disappoints me! Her products work so well and smell so so good! The packaging is so cute! Worth the hype in my opinion!,Kylie cosmetics,positive
Vitamin c serum,This is the most amazing add to my skin care ? routine. It makes me feel brighter and better. I love how it leaves my skin feeling smooth,Kylie cosmetics,positive
Vitamin c serum,This serum is very good. It refreshes my skin. I use this every other day since I use a lot of products. There’s nothing to improve. The scent is ok I like it. I would buy this again I like this product.,Kylie cosmetics,positive
Vitamin c serum,This product was very good! It has a light feel to it. I have sensitive skin so the fact that my skin took this product in well made me happy!!,Kylie cosmetics,positive
Vitamin c serum,Its the first serum i have ever bought and i love it !..,Kylie cosmetics,positive
Vitamin c serum,it hydrates my face and leaves it so smooth love all these products,Kylie cosmetics,positive
Vitamin c serum,I'm in love with this product. My face looks radiant as ever.,Kylie cosmetics,positive
Vitamin c serum,"It is amazing, I love the feel of it on my face and how protected I feel all night. It hydrates and brightens my skin. Thank you K",Kylie cosmetics,positive
Vitamin c serum,This serum is awesome. I really can see a difference in my skin since I’ve started using it. I never used to know why serums were so important but I am a believer now,Kylie cosmetics,positive
Vitamin c serum,My skin feels more hydrated and it’s literally glowing :sparkling_heart:,Kylie cosmetics,positive
Vitamin c serum,Obsessed! Will definitely be ordering more products to try! The eye cream is thick & amazing quality!!!,Kylie cosmetics,positive
Vitamin c serum,A must use before moisturizer... definitely brightens up my face/ evens out my skin tone.,Kylie cosmetics,positive
Vitamin c serum,Use all over and especially for scars !!!! Works great it is a total MUST HAVE!!!!!!!!,Kylie cosmetics,positive
