product,Comment,website,label,sentiment
Foaming facewash,"Cannot live without this. Since starting this product. My pores have shrunk and darn near disappeared. My face has never felt cleaner, smoother, healthier since using this product.. DO NOT STOP PRODUCTION OF THIS.. Thanks..(Mic Drop)",nykaa,positive,1
Foaming facewash,This is my favorite face wash it is so light and leaves your skin feeling so refreshed,nykaa,positive,1
Foaming facewash,So far so GOOD! To be honest I was a little dubious about buying a celebrity skin care brand but this is miles better than expected. I have officially ditched tropic and I aim to increase my collection with Kylie products now. This product left my skin super clean and fresh,nykaa,positive,1
Foaming facewash,I live on this cleanser! Ive repurchased 3 times because it does wonders for my skin,nykaa,positive,0
Foaming facewash,"Bottle did not come in a clear bottle but product is amazing, it completely removes all your make up and leaves your face nice and smooth",nykaa,positive,1
Foaming facewash,"Love this foaming face wash! Will not use anyother product, it doesnt leave my face oily cleans to perfection. Hughly recommend this product, you wont be disappointed!!",nykaa,positive,1
Foaming facewash,"Since starting this product my fave has never been crystal clear , And never had a pimple since starting Kyle products",nykaa,positive,1
Foaming facewash,I have oily and sensitive skin and fine this product is amazing! Would reccomend!,nykaa,positive,1
Foaming facewash,"My husband likes it. I didnt care for it. Ive seen mixed reviews. It also turns dark brown. The product is supposedly ok to use, but who wants a brown face cleanser?",nykaa,negative,1
Foaming facewash,Love my face wash. Its so soft and leaves my skin feeling so luxurious! Just one pump goes a long way,nykaa,positive,1
Foaming facewash,I have only purchased the mini versions of the face wash before and it was just time I got the big one because it actually works well with my skin! It doesnt make it as dry as other face washes.,nykaa,positive,1
Foaming facewash,This face wash is amazing. I use it everyday. It removes all the impurities from my face. It leaves my face feeling soft and clean,kyliecosmetics,positive,1
Foaming facewash,Great cleanser that doesnt leave the skin feeling dry!,kyliecosmetics,positive,1
Foaming facewash,I really was excited for this product but it is mediocre at best. It cleans but not near enough I always had lots of leftover residue after washing with this! Its expensive and just not worth it to me! Not to mention that it literally turned from clear liquid to brow liquid within a month of me having,kyliecosmetics,negative,1
Foaming facewash,Love! Does not strip skin and doesn't break my skin out. The ingredients are nice and the price is wonderful for the amount of product you get.,kyliecosmetics,positive,1
Foaming facewash,"I love using this face wash!! It makes my face feel smooth and soft! The first time I tried it, I was really impressed and Im so glad I got it!!",kyliecosmetics,positive,1
Foaming facewash,"I use this every day and it does amazing at clearing my pores but not stripping my skin. When used with the face scrub, the toner and moisturizer, my skin is baby smooth and acne free!",kyliecosmetics,positive,1
Foaming facewash,"From the first time i tried it, I wont put it down ever!! No other face wash compares",kyliecosmetics,positive,0
Foaming facewash,Love this face wash. Face feels clean but not tight! My face is generally clear but I was nervous about using a new face wash without any acne treating ingredients but so far so good! No drying of the skin either!,kyliecosmetics,positive,1
Foaming facewash,This face wash is awesome! Its good for cleaning makeup off,kyliecosmetics,positive,1
Foaming facewash,Amazing face wash. None drying and left my face feeling super clean!,kyliecosmetics,positive,1
Foaming facewash,The best face wash in skincare and Ive tried it all,kyliecosmetics,positive,1
Foaming facewash,Ive bought this foaming face wash in the shower and it honestly isnt as bad as I thought. It have a nice feeling with the foam and it does remove most of the dirt. Of course it doesnt take away my acne but it does help control it.,kyliecosmetics,neutral,1
Foaming facewash,"I absolutely love this foaming face wash! I was kinda skeptical purchasing it, thinking that Kylie just slapped her name onto something for sales, but after a week of usage, Im in LOVE! My skin is clean and feels great!! It did have a burn sensation at first, but not anymore. I assume my face was just reacting to something new.",kyliecosmetics,positive,1
Foaming facewash,Works wonders its the best I absolutely love it and will be ordering more.,kyliecosmetics,positive,1
Foaming facewash,"Ive been using this face wash for probably over a year now. I absolutely love it. Are used to use origins, and they discontinued my wash. Took me a while to find this and its really great",kyliecosmetics,positive,1
Foaming facewash,Love it stay clean and fresh with Kylies Foaming Face wash,kyliecosmetics,positive,1
Foaming facewash,"
I love this skin wash. It is gentle and gets the job done. I would recommend this product to anyone with sensitive skin",kyliecosmetics,positive,1
Foaming facewash,"I do not recommend this product for daily use. The only pro for me is the packaging, one pump is just the right amount of product. The foam is lightweight and suds nicely. And the clear plastic is nice because you can see when you're close to running out",kyliecosmetics,negative,1
Foaming facewash,Literally the only face wash that doesnt break me out. Very foamy and leaves my skin clean. Doesnt dry out either!,kyliecosmetics,positive,1
Foaming facewash,terrible ingredients! the product changes color to a dark brown after time and just ends up looking gross. would not recommend!,kyliecosmetics,negative,0
Foaming facewash,Great so pure money sticky and goes on flawless. So perfect for night or day. I love it. Not harsh on my skin.,kyliecosmetics,positive,1
Foaming facewash,"This product is just ok. It cleanses fine, but leaves my skin feeling a little dry after. I love the packaging, the price is great and it smells ok. Its a little harsher than I expected, for my sensitive skin. I probably would try another brand first.",kyliecosmetics,neutral,1
Foaming facewash,"I would definitely not recommend this product. I recently purchased it and when it came it was a dark brown color. They definitely need to do something about this , its definitely misleading for customers when purchasing something and getting something way different than what is advertise",kyliecosmetics,negative,1
Foaming facewash,I love how clean and fresh this leaves your face feeling. You can feel it working. It,kyliecosmetics,positive,1
Foaming facewash,This is the best face wash I ever tried . My skin is really dry but this face wash make the difference. Packaging its really nice and cute . Ill buy it again,kyliecosmetics,positive,1
Foaming facewash,"I love this face wash. I have combination skin on my face. The classic T-zone, oily forehead and nose, dryer cheeks and I also have mild Rosacea",kyliecosmetics,positive,1
Foaming facewash,I love this face wash!! It makes me feel so refreshed and relaxed. I have to get another one because my little sister stole it from me.Love the packaging and the bottle itself. I would most definitely recommend Kylie Skin Foaming Face Wash.,kyliecosmetics,positive,1
Foaming facewash,This face wash is the best Ive tried in a long time. All you need is half a pump and it lathers so well. Leaves my skin incredibly soft and smooth. Highly recommend if you have combination skin like I do.,kyliecosmetics,positive,1
Foaming facewash,This product is great and contains such great packaging! I would recommend this to everyone I know! Please go buy this right now!,kyliecosmetics,positive,1
Foaming facewash,It was really good for my dry irritated skin the red spots on my was has improved the really like how it foams up in my hand I really would recommend,kyliecosmetics,positive,1
Foaming facewash,I love this product! I would highly recommend this item or any other item like it! I also love this brand and everything they stand for,kyliecosmetics,positive,1
Foaming facewash,I love the feel of the face cleanser it's light and doesn't leave a sticky feeling on you're skin after using it.,kyliecosmetics,positive,1
Foaming facewash,"I love the scent and how smooth it makes my skin feel. My skin feels so refreshed after I use this foaming wash. The only negative I have to say, is it can be a bit drying, so make sure you use a good moisturizer or oil afterwards. But I feel like that should be a no brainer for most avid skin care users. ",kyliecosmetics,positive,1
Foaming facewash,"My oh my do I love a foaming face wash. The scent is to die for! But its so gentle on your skin, while still maintaining that deep clean. I can use a little, and rest assured that my face is thoroughly clean! The value is well worth the price",kyliecosmetics,positive,1
Foaming facewash,Well I only used it once then it turned this dark color in a couple weeks so Im not sure why but I no longer use it. Kylie Skin Foaming Face Wash,kyliecosmetics,negative,1
Foaming facewash,This is so nice to wash your face with! Foams to a good amount for so little on your hand. Love it!,kyliecosmetics,positive,1
Foaming facewash,"I noticed some change in my face, my face looks way more cleaner. This leaves me feeling so much fresher and cleaner that I need to take a nap after. LOL. But I definitely recommend. Changes you forever.",kyliecosmetics,positive,1
Foaming facewash,this face wash is superb! I hope they never get rid of it! I have super sensitive skin and it doesnt dry it out or turn it red. The only problem I have is shipping. Nearly two weeks to ship it out is ridiculous!!!,kyliecosmetics,positive,1
Foaming facewash,Turns brown as the day pass by leaves youre skin dry and skin really malnourished dont recommend dont waste youre money on this !!,kyliecosmetics,negative,1
Foaming facewash,"so disgusting!!! turnt brown in the matter of days, very pricey for what it is. your just paying for the packaging and name. smells funny and makes skin very tight and dry. would not recommend. i now only use this for makeup brush cleaner.",kyliecosmetics,negative,1
Foaming facewash,This is the best I use this one every day especially after a workout so my skin doesnt break out. Leaves my skin so soft and best of all it doesnt leave it dry,kyliecosmetics,positive,1
Foaming facewash,ALL of kylies products are amazing. I will continue to purchase everything she puts out.,kyliecosmetics,positive,1
Foaming facewash,"So gentle, so light! Perfect for sensitive skin like mine",kyliecosmetics,positive,1
Foaming facewash,"My favorite all the times I still use, I love how gentle is the foam and the soft essence, perfect for the morning or night time I definitely love it and recommend it!",kyliecosmetics,positive,1
Foaming facewash,"Super impressed by this face wash. I love foaming washes and this left my skin feeling really clean without stripped. I wouldnt say this particular item from her collection is holy grail, but it was nice",kyliecosmetics,positive,1
Foaming facewash,I love this face wash so much it makes my skin feel super nice,kyliecosmetics,positive,1
Foaming facewash,This face wash blew me away! It met all of my expectations! Ive loved other Kylie products and this is definitely a front running contender! It left my face feeling rejuvenated and fresh! Id recommend to everyone!,kyliecosmetics,positive,1
Foaming facewash,My favorite face wash! Clean ingredients. Gentle but effective. My skin has never responded to something as well as this. Love!,kyliecosmetics,positive,1
Foaming facewash,I'm not usually disappointed in Kylie makeup products. I received this face wash from #boxycharm and unfortunately was not very happy. It was drying on my skin and the actual bottle of product changed color after it shortly being opened. I will skip this Kylie product from now on.,kyliecosmetics,negative,1
Foaming facewash,Makes my skin feel so refreshed and it smells awesome,kyliecosmetics,positive,1
Foaming facewash,"  Love the foam face wash. Love how it feels when washing my face, the scent and how clean my face feels. My skin is not left dry like other face cleansers.",kyliecosmetics,positive,1
Foaming facewash,"Love the foam face wash. Love how it feels when washing my face, the scent and how clean my face feels. My skin is not left dry like other face cleansers.",kyliecosmetics,positive,1
Foaming facewash,I actually love this!! Its light enough for my sensitive skin but powerful enough to get all the dirt and make up off my face at night. Its my go to now.,kyliecosmetics,positive,1
Foaming facewash,"This is the only face Ive used since buying my first. Im on my 8th refill. Best face wash Ive ever used. Leaves my skin, soft, hydrated, and CLEAN. On of my alltime favorite. My husband loves it too!",kyliecosmetics,positive,1
Foaming facewash,"I am a frequent user, this is my first time purchasing from site! I love the new bottle the fav w wash comes in",kyliecosmetics,positive,1
Foaming facewash,"  since I use. A variety of cleansers, Ive owned this one for a year and it turned an awful shade of orange/brown that looks horrible. It still works all the same but nothing I want to display even though its such a cute bottle.",kyliecosmetics,negative,1
Foaming facewash,"I will rate it a very 100% work wonderful! one of the best face wash ,my face looks clean and Very glowing shine",kyliecosmetics,positive,1
Foaming facewash,Its my daily face cleanser! Love that it is foam! My face is always soft and clean after I use it,kyliecosmetics,positive,1
Foaming facewash,"Very mild scent. Expensive but I love it! It really makes my face feel clean and leaves no layer of soap on the skin, like most cleaners do.",kyliecosmetics,positive,1
Foaming facewash,"Makes my skin feel great! I love this face cleanser, and the quality speaks for itself with this product.",kyliecosmetics,positive,1
Foaming facewash,I love this product so much and I also love Kylie the product its so soft and gentle I would also add a moisturizer to make it a set which will just be worth more and that will be good for her I would definitely buy it again,kyliecosmetics,positive,1
Foaming facewash,I was sketchy at first. I got this in a beauty box and instantly fell in love with in. It actually cleans your face and you can feel the effects right after using it.,kyliecosmetics,positive,1
Foaming facewash,I recently purchased the face wipes and foaming fash wash. The wipes to take the make-up off and the foaming face wash to cleanse my face. Waking up with clearer skin. Not dry and not oily. Highly recommend,kyliecosmetics,positive,0
Foaming facewash,I really like this face wash! It has a light scent and doesn't irritate my face like other washes do. I have very sensitive skin and this face wash does not make me breakout at all. This was my second purchase and I will continue to use this face wash,kyliecosmetics,positive,1
Foaming facewash,My face was super soft and it felt moisturized after the wash! I would recommend this,kyliecosmetics,positive,1
Foaming facewash,The main issue I had with it was the color. I think it should be clear but mine was a brown tinge. The fragrance was great and it lathered well and worked well on my skin but the brownish color was a big issue for me. I don't think I would buy this again.,kyliecosmetics,negative,1
Foaming facewash,"I was surprised at how much I actually likes this product. It didnt really do much for my skin, but its really soft and foamy and felt nice on my skin. It also didnt strip my skin the way I thought it would. Overall, theres better products but this one isnt the worst.",kyliecosmetics,neutral,1
Foaming facewash,Love the Foaming Face Wash. My skin has never felt this fresh and clean.,kyliecosmetics,positive,1
Foaming facewash,Unfortunately was not a huge fan of this. Im not one for foaming cleansers but this one also just left my face squeaky clean and I dont like that feeling on my dry skin,kyliecosmetics,negative,1
Foaming facewash,"It broke me out and didnt do anything. Literally is an AMAZING Foaming hand washing soap! Also, it starts to turn brown after a while soooo",kyliecosmetics,neutral,1
Foaming facewash,"This is a pretty good foaming face wash, unfortunately it makes my face feel dry after use; so I must immediately moisturize afterwards. It is a cruelty free product and one of the best foaming washes I have used. Just wish it had an anti-acne agent in i",kyliecosmetics,neutral,1
Foaming facewash,"I really like this face wash, although it has a mild sent it feels really good on my skin and leaves it supper smooth. It is a bit pricey but every thing is now at days so buy it",kyliecosmetics,positive,1
Foaming facewash,I was trying new products like Cera Ve as my face was drying out and it made it worse. Ordered Kylie Skin and now its clear and amazing.,kyliecosmetics,positive,1
Foaming facewash,skin very good keep it washed not dry Do you have your skin feel yourself thats right just,kyliecosmetics,positive,1
Foaming facewash,"Its a good product. I purchased it twice and really enjoyed it both times. Its a nice gentle cleaner, good if you have sensitive skin. The packaging is super cute too. I recommend",kyliecosmetics,positive,1
Foaming facewash,Love this wash! It is very gentle on my skin and leaves me feeling very clean! It has no fragrance which I love in a cleanser. For the price point it is a great option because it definitely does its job.,kyliecosmetics,positive,1
Foaming facewash,This product is great for washing your face after a long day!! It works really well but is a little pricey! You can definitely give this as a present to anyone and it is great for having in a collection!,kyliecosmetics,positive,1
Foaming facewash,My go to face wash in the shower. I love using it right before I get out of the shower to clean the shampoo and conditioner off my face and especially my forehead. I love how soft and foamy it feels on my skin,kyliecosmetics,positive,1
Foaming facewash,Very gentle for face. Love the way it maks my skin feel,kyliecosmetics,positive,1
Foaming facewash,I have tried thousands of face washes literally in this face wash works the absolute best I will never ever ever try another face wash again,kyliecosmetics,positive,1
Foaming facewash,"This is so amazing! Kylie really did amazing! I mean they are perfect for traveling and Im in love with the packaging, its absolutely beautiful! The products work so well, she really outdid herself!",kyliecosmetics,positive,1
Foaming facewash,"I use this in the showers and it makes my face super soft  i am a repeat user this has help with my skin and taking the rest of my make up off , a bit pricey but worth it im glad kylie made this its changed my skin for the best",kyliecosmetics,positive,1
Foaming facewash,I like the idea of a foaming cleanser but this cleanser doesnt wash off any makeup. It is quite soothing and useful for a bare face. But I wouldnt recommend if youre looking for a cleanser that washes off your makeup.,kyliecosmetics,neutral,1
Foaming facewash,It cleanse your face and does not dry your skin! Its so refreshing!,kyliecosmetics,positive,0
Foaming facewash,"FOAM CLEANSER . this made my face feel amazing it makes my skin so soft , and I love it I always show my friends about the cleanser & they loved it too !!! and it has cute packaging so I definitely recommend.",kyliecosmetics,positive,1
Foaming facewash,so good ! I think this by far is one of the best . Its so worth the price ! Try this out,kyliecosmetics,positive,1
Foaming facewash,"One of the best gentle foaming face washes Ive ever used, Im stuck to this like glue.",kyliecosmetics,positive,1
Foaming facewash,"perfection all around. Kylie, you really did it girl. scent is amazing & not too strong, actually leaves my face feeling CLEAN, and got rid of my acne in3 days??? love it love it love it",kyliecosmetics,positive,1
Foaming facewash,"it feels so foamy and nice on my skin. plus, it smells good and makes me look refreshed",kyliecosmetics,positive,1
Foaming facewash,"The smell of this face wash is great! Its an awesome face wash, I been using it for about a year. I received it as a gift and I will buy it again.",kyliecosmetics,positive,1
Foaming facewash,"I love this product, it feels so good and I use it everyday, it is one of my favorite cleansers and the only thing I would improve is how much fragrance is in it , but other than that I love this product.",kyliecosmetics,positive,1
Foaming facewash,This product leaves your skin feeling very clean and hydrated. Would recommend if you have the money and are willing to spend it on a good face wash.,kyliecosmetics,positive,1
Foaming facewash,Perfect and excelente. I love ir. I'm going yo buy it again,kyliecosmetics,positive,1
Foaming facewash,This foaming face wash really did a good job on my face. I have sensitive skin and find it difficult to find a good face wash but this worked pretty good it is gentle and has a good formula definitely love the packaging as well and will buy again,kyliecosmetics,positive,1
Foaming facewash,I need more Kylie skin care asap! ASAP! Like give it to me now! It's the best !! I'll never hold anything to such a high standard. It cannot be improved kinda pricey but we'll worth it,kyliecosmetics,positive,1
Foaming facewash,I love this face wash... I received it in a boxycharm a lil while ago... I have combo skin / sensitive skin & it worked really well on my skin... I didn't break out or anything,kyliecosmetics,positive,1
Foaming facewash,I love this product so much it is so soft on the skin. And I think its such a good size for you to travel. Yes this product is probably pricey but I personally love it !!!,kyliecosmetics,positive,1
Foaming facewash,Live this foaming face wash it was stripping and removed my make up great. Love the packaging and color its so adorable and I would repurchase.,kyliecosmetics,positive,1
Foaming facewash,"Its a nice face wash, very foamy just the way I like it and a little bit goes a long way.The only thing with this one is that if I have any nicks or cuts even the invisible ones, that I get after I shave my face, it stings unbearably, so I avoid it for two days after I do",kyliecosmetics,negative,1
Foaming facewash,Im almost out of it but most likely wont purchase it afterwards.,kyliecosmetics,negative,0
Foaming facewash,"I LOVE this face wash. This face wash I will literally use 3 times a day because of how refreshing it makes my skin feel. It feels soft, bright and vibrant. Out of all the products I got I love this one the most",kyliecosmetics,positive,1
Foaming facewash,Best face wash ever I use it 2 times a day and the bottle last me like 3 months,kyliecosmetics,positive,1
Foaming facewash,I really like this product. It wasnt drying or stripping. It got the job done. Only downside is after a while the formula turns pee yellow.,kyliecosmetics,neutral,1
Foaming facewash,"It's quite fragrant, which I think could irritate your skin over time. Ive seen a lot of people complaining how the product changes color after a few weeks.",kyliecosmetics,negative,0
Foaming facewash,"Love it! Just after 3 days of use my face already feels so soft. Also love the gentle feeling of the foam & the fresh, clean scent.",kyliecosmetics,positive,1
Foaming facewash,"This stuff is THE BEST, like TBE!!! Seriously yall one pump goes a long way. Not drying, very creamy and cleanses thoroughly. I will not buy another face wash after this! Thanks Kylie",kyliecosmetics,positive,1
Foaming facewash,"This product made my face feel so clean and fresh! I love it! It does go bad really fast though, and makes your face gentle",kyliecosmetics,neutral,1
Foaming facewash,"I use this almost everyday and my skin has been brought to life, i like that its super easy to use and it doesnt take up much time to clean my skin",kyliecosmetics,neutral,1
Foaming facewash,This product is so soft and gentle on the face. It takes off all my makeup and makes my skin super clean. This is even better than I expected!,kyliecosmetics,positive,1
Foaming facewash,No need to search no more best face wash!,kyliecosmetics,positive,1
Foaming facewash,I actually really love this product. I have combination skin and I could say this is one of the best face washes Ive used! Keeps my skin moisturized and not irritated. Love the packaging as well.,kyliecosmetics,positive,1
Foaming facewash,Love this! My skin is very sensitive to new products and I had no issues switching to this face wash. The foam feeling is light and not harsh yet leaves my skin feeling so soft and clean after! I love that it has no parabens and uses all natural ingredients,kyliecosmetics,positive,1
Foaming facewash,I actually like this. Its a good everyday cleanser. Not too stripping and not too heavy. Just feels clean after.,kyliecosmetics,neutral,1
Foaming facewash,So I have bought this item multiple times it works great the only issue is after a couple months it starts to change color maybe less than a month,kyliecosmetics,neutral,1
Foaming facewash,Throwing away everything else! This foaming cleanser is amazing! You literally just need one pump! And it smells and feels great! Leave your face feeling amazing.,kyliecosmetics,positive,1
Foaming facewash,This product works well for my face. I love the way it foams up and it cleans my face pretty well. The only thing I dislike is that the product is clean and after about a month it turned yellow.,kyliecosmetics,positive,1
Foaming facewash,"Not bad Kyle, not bad at all. I was genuinely surprised with this face wash. I normally dont go for the hyped celebrity anything but this one was not bad and I bought it for a great price. - Cleans fairly well, removes makeup and it leave skin refresh and clean. A gentle foam wash. - not gifted",kyliecosmetics,neutral,1
Foaming facewash,so many things wrong. lets start with the good. the packaging. thats where it starts and ends. sure it looks nice on my vanity but beyond that youre just setting money on fire.,kyliecosmetics,negative,1
Foaming facewash,"I absolutely love this product, so much this is my 2nd order of it. Its so light and refreshing and makes my face feel so clean and fresh.",kyliecosmetics,positive,1
Foaming facewash,  heard horrible reviews about this i believe it made me breakout i have sensative skin.ivealways jus used bar soap or an exfoliating face wash like clean n clear. Worked for me but. Every1 is diff. I use kylie to clean my brushes,kyliecosmetics,negative,1
Foaming facewash,"Quick and easy! Loved the face wash, but make sure you put it on a wet face!",kyliecosmetics,positive,1
Foaming facewash,"Kylie Skin is my absolute favorite skin care line. The packaging and presentation is beyond gorgeous ( yes I save all the pink boxes). The foaming wash is gentle , yet leaves your skin feeling so so clean and soft. I could rave on and on about every single piece in her collection",kyliecosmetics,positive,1
Foaming facewash,Super gentle on my face. I make sure i use it every morning.,kyliecosmetics,positive,1
Foaming facewash,It was ok. I eventually gave to my daughter because I didnt feel it really gave a great cleansing feel.,kyliecosmetics,negative,1
Foaming facewash,"I love this face wash. I use it daily. My skin looks great, feels great, and I love the fresh smell.",kyliecosmetics,positive,1
Foaming facewash,"This foaming face wash is so gentle and soothing, I use this face wash first in the shower to remove all the dirt and oils before I use an exfoliating face wash, it allows me to get a much deeper clean!!",kyliecosmetics,positive,1
Foaming facewash,"This face wash smells and feels amazing. Leaves my skin feeling super soft after every wash. Unfortunately, it doesn't really help with acne",kyliecosmetics,negative,1
Foaming facewash,Even my husband loves it and ask when its coming in the mail when he sees we are running out,kyliecosmetics,positive,1
Foaming facewash,"This foaming face wash is the ultimate in luxury. It just feels rich, and I love it. However, keep it away from lash extensions. They will rain right off.",kyliecosmetics,positive,1
Foaming facewash,Love how it foams and love the soft smell. Super gentle on my sensitive skin!,kyliecosmetics,positive,1
Foaming facewash,This is the only face wash that cleans my face with out make it feel dry or tight. Love love love.,kyliecosmetics,positive,1
Foaming facewash,"Absolute favorite face wash ever! I cant find a gentle foaming face wash for sensitive skin anywhere else - They're all a bit harsher and made for acne prone skin, which I do not have. Will always love this one!",kyliecosmetics,positive,1
Foaming facewash,"I love this face wash. Feels so luxurious and soft, and that's exactly how my face feels after using it.",kyliecosmetics,positive,1
Foaming facewash,I love this foaming cleanser. All you need is one pump and it will clean your whole face. First I moisten my face with a damp sponge and then I pump once on one side of my face then take a little of the foam to the other side,kyliecosmetics,positive,1
Foaming facewash,This cleanser has changed my life. My face has never felt so clean in my entire life!,kyliecosmetics,positive,1
Foaming facewash,I have very sensitive skin and this foaming face was very gentle on my face.,kyliecosmetics,positive,1
Foaming facewash,"Meh, it's just like a regular cleanser even drugstore. My skin feels clean but nothing special. The smell it's like soap I don't really like it but overall it's OK for me.",kyliecosmetics,neutral,1
Foaming facewash,"Very happy with the face wash, it's silky, foamy, and smells really good. I also love how it feels so refreshing and moisturizing.",kyliecosmetics,positive,1
Foaming facewash,"The pump does not work, I had to put the soap in another container",kyliecosmetics,negative,0
Foaming facewash,"I couldnt wait to try this face wash and was extremely disappointed.Kylie Skin Foaming Face Wash This product is terrible! It turned a brown/orange color and smells like its old or expired,its not. Made my hands smell. Im returning it today.",kyliecosmetics,negative,1
Foaming facewash,Would recommend a second use if wearing make up. And you can scrub too much. But this is my favourite part of the entire line.,kyliecosmetics,positive,1
Foaming facewash,"I absolutely love this face wash! I got it in a boxycharm subscription box and I was skeptical, but this wash is SO NICE. I have dry, sensitive skin and this wash is so gentle and the fragrance isn't overpowering. I love a foam cleanser and I try others and keep coming back to this! Definitely recommend.",kyliecosmetics,positive,1
Foaming facewash,I got this product a while back from Boxy. I was excited to try it but it quickly turned to a rust color after I started using it. I was so confused as to why because it wasnt expired. I then went into research mode to see if I was the only one who had this happen. Of course I wasnt. I definitely would NOT recommend,kyliecosmetics,negative,1
Foaming facewash,This face wash takes all my make up off including all my stubborn eye makeup. It doesnt over dry my skin and it smells nice. It will turn a dark orange color over time but its perfectly fine still.,kyliecosmetics,positive,1
Foaming facewash,Nice foam wash. I expected more but overall I am satisfied.,kyliecosmetics,neutral,1
Foaming facewash,I received this in a beauty box. I have only used it a couple of times but I do not like it. It foamed up fine but my face felt like a residue was left after rinsing. I was disappointed as this is by Kylie Jenner and had higher expectations,kyliecosmetics,negative,1
Foaming facewash,"Honestly really bomb for my sensitive skin. I was gifted one full size in December and its almost May and I still have some left, I only use this I dont rotate it with other cleansers",kyliecosmetics,positive,1
Foaming facewash,Very happy with the quality will buy more things from this line just cause I really wasnt expecting it to be all the best but it literally transforms your skins ph balance,kyliecosmetics,positive,1
Foaming facewash,Kylies skin care line hasn't disappointed me at all. It was very gentle on my skin and it's not bad at all! Cleaned my skin and I love the foam part of it!,kyliecosmetics,positive,1
Foaming facewash,I only use Kylie products for my skin anymore.My skin is sensitive but I have never had problems besides a few pimples here and there but when I use this facewash and the moisturizer daily my face is clear!! Third time buying this!,kyliecosmetics,positive,1
Foaming facewash,. I dont know if it has gone bad or what but I had not even opened it or used it once. I wont be putting this on my face . Very disappointed in the product.,kyliecosmetics,negative,0
Foaming facewash,Im on my third bottle of this facewash it is just so good. Rich foamy texture. Super light clean spa like scent. Combo/sensitive skin and this wash leaves my face clean and clear! I am in love with this wash.,kyliecosmetics,positive,1
Foaming facewash,This face wash is amazing! I love it so much. I use it twice a day. I wish Kylie offered something to tackle the dark spots on my face but other than that the wash is heaven made,kyliecosmetics,positive,1
Foaming facewash,The initial poof into your hand feels super light but is actually very hardy! It applies nicely to my face and has a soft finish!,kyliecosmetics,positive,1
Foaming facewash,My absolute favorite face wash of all time. This is so foaming on my skin and lathering. When I done washing my face it feels like all of the inpurities Dirt and oils are gone. Thanks Kylie!!!,kyliecosmetics,positive,1
Foaming facewash,Wasnt too thrilled but great for removing eyeshadow. I just dont trust how cleaning it is.,kyliecosmetics,negative,1
Foaming facewash,No.... this aint it. Please save your money! It goes bad so quickly (left it setting on the counter and it changed to a muddy brown color). Broke me out and I do not break out easily. Just no.,kyliecosmetics,negative,1
Foaming facewash,I started using this product last year and pair it with the moisturizer every day. It has made my skin feel amazing!!! My skin used to be so dull and dry until i started using Kylies skincare!! Love it!,kyliecosmetics,positive,1
Foaming facewash,I absolutely love this face wash and will never use anything else. It is absolutely amazing.,kyliecosmetics,positive,1
Foaming facewash,Love this product from the value to the clean feeling it gives you.,kyliecosmetics,positive,1
Foaming facewash,I will never use another face wash again! This product was amazing and my skin was super soft after washing the foam off,kyliecosmetics,positive,1
Foaming facewash,I love this so much it helps my skin feel amazing and the scent is not to much but just right I would definitely recommend using this product because its worth it and it works so good for my skin and body,kyliecosmetics,positive,1
Foaming facewash,Cleared my acne!,kyliecosmetics,positive,1
Foaming facewash,Received this product in my boxycharm. Feels great and gentle on my skin. I use about a pump or Two. Makeup comes right off. Only iffy thing is it goes from clear to brownish color. But I didnt have any reaction,kyliecosmetics,neutral,1
Foaming facewash,It showed up yellow.. still works well. I would have liked a fresher one,kyliecosmetics,positive,1
Foaming facewash,the foaming face wash is one of the best things i have purchased. its very refreshing just like all of kylies products & also had a great impact on my face!,kyliecosmetics,positive,1
Foaming facewash,"Kylie skin care products are amazing, you need very little to get this nice and foamy!",kyliecosmetics,positive,1
Foaming facewash,It feels so fresh on the skin. Very light and smells good. Love this product.,kyliecosmetics,positive,1
Foaming facewash,Super silky feeling and leaves my face feeling very clean. I had a problem with little bumps appearing on my forehead now and then and since Ive started using this it seems to really help clear that up.,kyliecosmetics,positive,1
Foaming facewash,Its so comforting I love the feel it leaves my face love love love,kyliecosmetics,positive,1
Foaming facewash,"This cleanser smells nice. I got it in subscription box and the color was slightly pink. Now it us dark, almost the color of iodine. I used it to wash my face the other day and it caused by face to itch",kyliecosmetics,negative,1
Foaming facewash,"This skin wash is amazing! Not kidding, its exactly what I wanted one pump lather so creamy and gets even more luscious as I wash my face. Just one pump!",kyliecosmetics,positive,1
Foaming facewash,When I received this product it was a dark brown liquid and isnt it supposed to be clear? What a waste of money and theres no refunds whatsoever,kyliecosmetics,negative,1
Foaming facewash,i absolutely love this face wash!! ive tried a bunch of different soaps but this one is by far the best one. it works really with my specific skin type!,kyliecosmetics,positive,1
Foaming facewash,"THE MOST PERFECT combination of creamy and foamy! It makes your skin feel so clean, soft, and already moisturized. BEST foaming cleanser ever!",kyliecosmetics,positive,1
Foaming facewash,This foaming face wash is my most favorite product from Kylie skin. I love how clean my face feels after using and it does not dry out my skin. I also love that it has little to no scent.,kyliecosmetics,positive,1
Foaming facewash,"For sure the best ever,loved everything about it !",kyliecosmetics,positive,1
Foaming facewash,Its ok. But you have to hurry and use it because itll turn brown. It happened to my last bottle. Its because of the vit c in it. But its nic,kyliecosmetics,neutral,1
