Product,Comment,Website,Label,sentiment
Eyeshadow palettes,"make lash look fab ! ! bought mascara duty free whilst heading holiday , absolutely love , im normally allergic lot mascara kind eye make la look amazing",kyliecosmetics,positive,1
Eyeshadow palettes,beautiful mascara mascara volume comfortable wear,kyliecosmetics,positive,1
Eyeshadow palettes,best mascara add much volume ! look like fake lash . doesnt clump its perfect !,kyliecosmetics,positive,1
Eyeshadow palettes,great mascara black fast shipping mascara look & go nice . love product,kyliecosmetics,positive,1
Eyeshadow palettes,"love love , think work brilliantly . quick well",kyliecosmetics,positive,1
Eyeshadow palettes,"holy grail mascara ! ! ! love mascara ! trying thousand mascara , finally found favorite ! much length & volume im obsessed !",kyliecosmetics,positive,1
Eyeshadow palettes,"amazing look freel 've bought mascara many time , 's lightweight feel give amazing result .",kyliecosmetics,positive,1
Eyeshadow palettes,best mascara best mascara ive used . lash long using,kyliecosmetics,positive,1
Eyeshadow palettes,"non clumping formula great product , clump free , light weight zero eye irritation .",kyliecosmetics,positive,1
Eyeshadow palettes,great ! go mascara ! use every single day last forever,kyliecosmetics,positive,1
Eyeshadow palettes,"amazing mascara ! ! stuff amazing , lift curl really love stuff ! ! rebuy .",kyliecosmetics,positive,1
Eyeshadow palettes,good usually lash short made lash look long full obsessed go get rn ! !,kyliecosmetics,positive,1
Eyeshadow palettes,favorite its favorite mascara love lash feel using,kyliecosmetics,positive,1
Eyeshadow palettes,great mascara ! really like mascara . usually hour mascara tends dry eye one ! easy wipe apply .,kyliecosmetics,positive,1
Eyeshadow palettes,"new favourite mascara great mascara , natural look build , long lasting sun rain , would definitely recommend !",kyliecosmetics,positive,1
Eyeshadow palettes,best mascara sensitive eye . sensitive eye water using hypoallergenic mascara . even say hypoallergenic still make eye water .,kyliecosmetics,positive,1
Eyeshadow palettes,"lovelovelove love , effect make lash natural big would recommend everybody - really love kylies product think one experiment come newest stuff ever .",kyliecosmetics,positive,1
Eyeshadow palettes,amazing mascara ! looking new mascara love kylie cosmetic tried its amazing ! ! make lash long doesnt clump ! !,kyliecosmetics,positive,1
Eyeshadow palettes,"clump ! bought week ago its still going strong , clump lengthens ! love kylash .",kyliecosmetics,positive,1
Eyeshadow palettes,gorg lash bought december wear almost every single day,kyliecosmetics,positive,0
Eyeshadow palettes,"review love mascara , leaf lash incredible , definitely top 3",kyliecosmetics,positive,1
Eyeshadow palettes,"big fan loved product ! want order many thing loved mascara , 'm huge kylie fan , loved packaging ! happy sample !",kyliecosmetics,positive,1
Eyeshadow palettes,love ! new favorite mascara . amazing product especially worth price !,kyliecosmetics,positive,1
Eyeshadow palettes,"lets talk volume lash guy mascara truth , absolutely love build create full make eye lash look .",kyliecosmetics,positive,1
Eyeshadow palettes,"best best ! used many different designer product honestly , love kylie cosmetic ! best ever used ! im hooked product , especially cheek tint",kyliecosmetics,positive,1
Eyeshadow palettes,"excellent excellent mascara , perfect volume , great value",kyliecosmetics,positive,1
Eyeshadow palettes,"surprised . packaging beautiful . surprised product . applying first coat , felt brush drier end compared brand , however second coat became obsessed .",kyliecosmetics,positive,1
Eyeshadow palettes,"one best mascara ever . sticky , dry , consistency perfect first try black super strong first pas .",kyliecosmetics,positive,1
Eyeshadow palettes,good ! ! originally bout small size try loved ! separated lash look full doesnt get clumpy .,kyliecosmetics,positive,1
Eyeshadow palettes,nice work well messy hard remove mascara like fenty helpful .,kyliecosmetics,positive,1
Eyeshadow palettes,kylash love mascara ! wand everything ! ! formula luxury coating staying power also easy remove . amazing ! !,kyliecosmetics,positive,1
Eyeshadow palettes,"best mascara ever ! new go , using !",kyliecosmetics,positive,1
Eyeshadow palettes,one best mascara bought mascara far replaced nice formula easy remove,kyliecosmetics,positive,1
Eyeshadow palettes,10/10 get many compliment ! fav mascara ! ! people think wearing fake eyelash look long ! love mascara sooo worth ! ! !,kyliecosmetics,positive,1
Eyeshadow palettes,perfect loved mascara made lash look even longer even without curling,kyliecosmetics,positive,1
Eyeshadow palettes,great product lasted hour ii love duration quailty product,kyliecosmetics,positive,1
Eyeshadow palettes,"super surprised best way . say become favorite mascara hand . formula , brush shape , beautiful detail . love way mascara feel wear , wear confidently everyday doesnt clump .",kyliecosmetics,positive,1
Eyeshadow palettes,definitely buying love love love obsessed stuff . amazing ! ! !,kyliecosmetics,positive,1
Eyeshadow palettes,"must try love , ive always really stubborn lash wouldnt hold curl ive noticed major improvement since started using . doesnt clump either great product",kyliecosmetics,positive,1
Eyeshadow palettes,nice mascara got month ago first kinda clumpy picked much product intended extened lifted lash well .,kyliecosmetics,positive,1
Eyeshadow palettes,"amazing received christmas new holy grain mascara , wand everything isnt clumping mascara lash ! love",kyliecosmetics,positive,1
Eyeshadow palettes,new favorite mascara ! ! ! ! make eyelash super thick long ! ! new go sure ! ! ! ! !,kyliecosmetics,positive,1
Eyeshadow palettes,"volume ! nice mascara , didnt clump give great volume .",kyliecosmetics,positive,1
Eyeshadow palettes,lengthening & beautiful never would thought try got free gift order & absolutely love . use everyday mascara routine & make lash look long & stay day .,kyliecosmetics,positive,1
Eyeshadow palettes,great brush got mascara first time . love due fact thicker brush make lash full . already purchased another one .,kyliecosmetics,positive,1
Eyeshadow palettes,mascara best best mascara ever . beautiful packaging like always . best,kyliecosmetics,positive,1
Eyeshadow palettes,"great quality its pink outside ! ! absolutely love mascara ! ! love everything pink outside . love kylie cosmetic ! really great quality makeup , little go long way .",kyliecosmetics,positive,1
Eyeshadow palettes,"amazing amazing amazing ! ! ! ! bought mascara even tho false lash wearer , mascara incredible made confident w falsie anymore ! truly truly amazing kylie know stuff",kyliecosmetics,positive,1
Eyeshadow palettes,best mascara mascara gave lash much volume . definitely buying . kylie done . love product . < 3,kyliecosmetics,positive,1
Eyeshadow palettes,great mascara ! great defining lengthening lash without getting clumpy . little flaking usually need one coat .,kyliecosmetics,positive,1
Eyeshadow palettes,love mascara ! best mascara ive ever tried ! its new favorite .,kyliecosmetics,positive,1
Eyeshadow palettes,mums night mascara ive found curve long lash tend go straight & give full length & volume ! !,kyliecosmetics,positive,1
Eyeshadow palettes,love mascara much ! ! ! love love love mascara make lash look much longer healthier ! ! !,kyliecosmetics,positive,1
Eyeshadow palettes,longer need curl lash ! amazing product ! ive tried ! search ! incredible !,kyliecosmetics,positive,1
Eyeshadow palettes,nice . love way go easily . covered lash one swoop .,kyliecosmetics,positive,1
Eyeshadow palettes,new favorite love mascara buying sale even better !,kyliecosmetics,positive,1
Eyeshadow palettes,best mascara everrr mascara amazing make lash look soooo good ! ! cutest packaging well look perfect alongside kylie product !,kyliecosmetics,positive,1
Eyeshadow palettes,"excellent mascara really good product , make lash longer darker , need eyelash curler",kyliecosmetics,positive,1
Eyeshadow palettes,lovee omg perfect eyelash good love,kyliecosmetics,positive,1
Eyeshadow palettes,im obsessed still since got hand,kyliecosmetics,positive,1
Eyeshadow palettes,"simply amazing received sample buying butter balm let tell , hand best mascara ever used . purchased full size run continue purchase life !",kyliecosmetics,positive,1
Eyeshadow palettes,"good ! gave nice volume length , like wand lotmtoo",kyliecosmetics,positive,1
Eyeshadow palettes,great length got since ive seen good review its nice giving length fullness,kyliecosmetics,positive,1
Eyeshadow palettes,awesome ! mascara favorite ! wear day still look great clump !,kyliecosmetics,positive,1
Eyeshadow palettes,"amazing result ! bought christmas wanting nice long lasting , lifting mascara exactly product ! compared past mascara used actually hold lift lash whilst also lasting day ! ! would definitely recommend !",kyliecosmetics,positive,1
Eyeshadow palettes,"obsessed ! ! best mascara ive ever used , lengthens volumizes lash isnt clumpy",kyliecosmetics,positive,1
Eyeshadow palettes,awesome thats best mascara ive ever . make lash look good,kyliecosmetics,positive,1
Eyeshadow palettes,beautiful beautifu ! ! look naughty ! ! ! ! ! ! favorite mascara,kyliecosmetics,positive,1
Eyeshadow palettes,amazing mascara best mascara ever tried . well priced function .,kyliecosmetics,positive,1
Eyeshadow palettes,loved love mascara ! good brand ulta,kyliecosmetics,positive,1
Eyeshadow palettes,daughter new makeup gift daughter love wear time,kyliecosmetics,positive,1
Eyeshadow palettes,"loveeee ! ! love bottle come super cute , love product say couldnt happier !",kyliecosmetics,positive,1
Eyeshadow palettes,great mascara add volume still look light . absolutely love product,kyliecosmetics,positive,1
Eyeshadow palettes,best ever brush amazing lash look long black pretty,kyliecosmetics,positive,1
Eyeshadow palettes,good ! give volume lenghts doesnt clump ! its worth,kyliecosmetics,positive,1
Eyeshadow palettes,good everyday mascara love mascara pink case cute make eyelash fluffy volumized lengthened doesnt dry like others,kyliecosmetics,positive,1
Eyeshadow palettes,"100 % ten ten , enjoyed product lot great volume , definitely perfect hoped would",kyliecosmetics,positive,1
Eyeshadow palettes,volume length ! its winner ! ! loving mascara ! doesnt clump consistency perfect give lash volume length need .,kyliecosmetics,positive,1
Eyeshadow palettes,kylash mascara mascara best one 've tried . mascara 've used almost everyday would give cyst eye . use kylash everyday one time 've felt pain .,kyliecosmetics,positive,1
Eyeshadow palettes,love ! mascara lengthens add much volume lash without lumping new go !,kyliecosmetics,positive,1
Eyeshadow palettes,"get ! switched maybelline mascara ! love mascara , its everything say !",kyliecosmetics,positive,1
Eyeshadow palettes,amazing product eyelash look amazing longer mascara . one tiny problem : remove makeup wipe smudge black everywhere .,kyliecosmetics,positive,1
Eyeshadow palettes,impressed honestly impressed mascara ! im glad tried .,kyliecosmetics,positive,1
Eyeshadow palettes,mascara review love mascara purchased another one bought gift several family member love love,kyliecosmetics,positive,1
Eyeshadow palettes,"n't run 'm paramedic , dr yelled , cried , mascara still intact . 10/10 .",kyliecosmetics,positive,1
Eyeshadow palettes,cutest ive seen everywhere recently used friend nicest formula super hydrating feel good eyelash,kyliecosmetics,positive,1
Eyeshadow palettes,"longlasting got travel , highly recommend . mascara easy carry , long lasting totally worth great price",kyliecosmetics,positive,1
Eyeshadow palettes,"gift got gift mom christmas , packaging nice ! im sure love . seems great quality pricepoint horrible .",kyliecosmetics,positive,1
Eyeshadow palettes,great feature really obsessed amazing eyelash one favorite,kyliecosmetics,positive,1
Eyeshadow palettes,fluffy lash ! absolutely love mascara ! give falsie look without hassle fake lash . buildable liking !,kyliecosmetics,positive,1
Eyeshadow palettes,really good mascara really like mascara . make eyelash really long fluffy . theres clump .,kyliecosmetics,positive,1
Eyeshadow palettes,lash used use false lash used month due mascara amazing amazing amazing,kyliecosmetics,positive,1
Eyeshadow palettes,lush lash buy mascara mastermind make . really pump lash . wish tubule/water proof .,kyliecosmetics,positive,1
Eyeshadow palettes,"great product volume , length , separation love ! build well also .",kyliecosmetics,positive,1
Eyeshadow palettes,pigmented voluminous everyday staple . super voluminous love pigmented struggle find mascara dark enough one amazing ! ! would love see water proof formula future . seriously slept mascara absolutely love .,kyliecosmetics,positive,1
Eyeshadow palettes,nice mascara mascara nice make eyelash look nice little fallout much,kyliecosmetics,positive,1
Eyeshadow palettes,"best mascara ever ! ! ! ! use fake eyelash eyelash growing serum , using kylash look like . mascara absolutely best mascara ever used . highly recommend .",kyliecosmetics,positive,1
Eyeshadow palettes,"long , full lustrous lash ! mascara evenly coat lash making appear full long ! one best mascara ever used . switched kylash trying sample . highly recommend . 5-star !",kyliecosmetics,positive,1
Eyeshadow palettes,"happy order well , probably buy . shipment fast . work good",kyliecosmetics,positive,1
Eyeshadow palettes,kylie volume lash masara love kylie volume lash mascara ! looking forward brown color,kyliecosmetics,positive,1
Eyeshadow palettes,real volume . excellent purchase whit mascara . volume real . love .,kyliecosmetics,positive,1
Eyeshadow palettes,good lengthen love length give volume ! ! ! ! ! ! ! ! !,kyliecosmetics,positive,1
Eyeshadow palettes,everything & packaging labeling product 10/10 . would definitely recommend product !,kyliecosmetics,positive,1
Eyeshadow palettes,"bomb best mascara ever used stay put , flake , easy rinse",kyliecosmetics,positive,1
Eyeshadow palettes,"last day ! love love , n't clump last day . def buying",kyliecosmetics,positive,1
Eyeshadow palettes,best mascara ever ! ive month work absolutely perfect lash ! make stand ! love kylie,kyliecosmetics,positive,1
Eyeshadow palettes,"swell ! great formula , build well stay put . great volume , clumpy bleedy .",kyliecosmetics,positive,1
Eyeshadow palettes,flawless love defined eyelash look application . one best mascara ive ever used .,kyliecosmetics,positive,1
Eyeshadow palettes,surprisingly amazing finally tried month wanting nd love . make lash look soo long nd its rlly clumpy . got mini size,kyliecosmetics,positive,1
Eyeshadow palettes,kylies mascara mascara best last awhile ! its super cute perfect every day !,kyliecosmetics,positive,1
Eyeshadow palettes,thick full lash really thickened upper lower lash . space lash missing middle one eye .,kyliecosmetics,positive,0
Eyeshadow palettes,wow genuinely surprised ! make wanted try mascara amazed ! didnt even curled lash made huge difference .,kyliecosmetics,positive,1
Eyeshadow palettes,best ! ! ! ! literally best product kylie released date . its comparable better sex ma star faced . love love love purchasing run !,kyliecosmetics,positive,1
Eyeshadow palettes,favorite mascara time . easy apply wash . light perfect,kyliecosmetics,positive,1
Eyeshadow palettes,"received sampler , luv got sample kylash vol mascara tinted lip balm . usually wear primer applying mascara kylash vol mascara n't even need primer ! definitely consider buying sample run .",kyliecosmetics,positive,1
Eyeshadow palettes,buy ive tried many mascara one best far,kyliecosmetics,positive,1
Eyeshadow palettes,awesome sparse eyelash mascara make eyelash look lush long .,kyliecosmetics,positive,1
Eyeshadow palettes,definitely make eyelash stand . amazing love . recommend sure buy .,kyliecosmetics,positive,1
Eyeshadow palettes,great purchase ! great mascara ! make lash look fuller longer ! !,kyliecosmetics,positive,1
Eyeshadow palettes,"loveee got gift moment tryed loveee used every day running outt , mom doesnt allow go ulta .",kyliecosmetics,positive,1
Eyeshadow palettes,kylash awesome lash perfect product . thanks kylie,kyliecosmetics,positive,1
Eyeshadow palettes,expected honestly skeptical tried its super smooth really make lash long ! love,kyliecosmetics,positive,1
Eyeshadow palettes,really best formula mascara ! ! ! last day smudge ! wipe eye time always think im messing mascara buuuuuut nope ! still flawless intact ! ! !,kyliecosmetics,positive,1
Eyeshadow palettes,shook ! wow ! received sample size surprised result ! definitely made lash look wispy clump brush perfect ! definitely knew mascara ! inlove mascara purchase bigger size !,kyliecosmetics,positive,1
Eyeshadow palettes,fabulous mascara supper happy purchase ! ! ! lash look great mascara . dark voluminous .,kyliecosmetics,positive,1
Eyeshadow palettes,"great one great texture , thick smooth . instant volume get .",kyliecosmetics,positive,1
Eyeshadow palettes,"perfection love make lash look like teenager love , go easy work one brush . waiting kyle make mascara .",kyliecosmetics,positive,1
Eyeshadow palettes,"love formula like mascara doesnt get messy applying , brings volume lash . definitely best mascara ive ever .",kyliecosmetics,positive,1
Eyeshadow palettes,perfect everyday love mascara ; make lash natural look like lash extension . would definitely repurchase . packaging cute well .,kyliecosmetics,positive,1
Eyeshadow palettes,"great mascara ! its great mascara ! decided try seeing influencers review , surprised . best mascara ive used . thing dont like packaging like literal plastic",kyliecosmetics,positive,1
Eyeshadow palettes,"product last long time . like volume give eye lash . color pink perfect , 3d effect lettering also helped compell buy without testing product first .",kyliecosmetics,positive,1
Eyeshadow palettes,honest review love love.does dry & leave crumb thing dont like,kyliecosmetics,positive,1
Eyeshadow palettes,sooooo good good love packaging beautiful its clumpy,kyliecosmetics,positive,1
Eyeshadow palettes,sensitive eye im 64 & brought lash & rxn eye .,kyliecosmetics,positive,0
Eyeshadow palettes,kylash purchase product ! 'm noy kidding amazing ! thank kylie .,kyliecosmetics,positive,1
Eyeshadow palettes,make lash look great mascara really brings lash ! its best mascara ever work absolutely fantastic lash ! feel super light its absolutely beautiful,kyliecosmetics,positive,1
Eyeshadow palettes,work great ! one best love ! highly recommend tried free sample bought full size !,kyliecosmetics,positive,1
Eyeshadow palettes,"make lash look bigger beautiful used mascara twice look pretty . especially bottom lash , highly reccomended get .",kyliecosmetics,positive,1
Eyeshadow palettes,kyle want u look gorgeous ! loved ! ! thank kyle making u pretty : ),kyliecosmetics,positive,1
Eyeshadow palettes,kylash o best mascara 've ever tried ! mascara gave even expected ! ! do.it,kyliecosmetics,positive,1
Eyeshadow palettes,obsessed ! ! ! word mascara amazing ! ! lash look long dont get clumped .,kyliecosmetics,positive,1
Eyeshadow palettes,"kylash cool nice mascara , tiny lash nice",kyliecosmetics,positive,1
Eyeshadow palettes,pretty bomb mascara instantly lift lash give natural thick fullness . look like lash extension n't .,kyliecosmetics,positive,1
Eyeshadow palettes,excellent its amazing ! even putting small amount go long way . love would definitely buy highly recommend !,kyliecosmetics,positive,1
Eyeshadow palettes,"pretty ! ! new favorite mascara ! straight lash give lift , volume & false lash effect ! ! obsessed ! !",kyliecosmetics,positive,1
Eyeshadow palettes,perfect wand love mascara wand go beautifully . thickens lengthens . super impressive product !,kyliecosmetics,positive,1
Eyeshadow palettes,wooowwwwwwwwwwwwwwwwwwwwww amazing thissssss amazinggggggggggggggg mascara loveedddddddddd,kyliecosmetics,positive,1
Eyeshadow palettes,kylie life mascara needed best mascara ever tried stick lash perfectly clump lash make want wear,kyliecosmetics,positive,1
Eyeshadow palettes,life changing first mascara ive used dont need ton coat make eyelash much longer . short lash basically lash lift eye . love ! ! !,kyliecosmetics,positive,1
Eyeshadow palettes,"one done ! love ! doesnt clump , one layer need . brush great job reaching lash .",kyliecosmetics,positive,1
Eyeshadow palettes,holy grail holy grail mascara ! absolute best ! glide like butter make lash look full !,kyliecosmetics,positive,1
Eyeshadow palettes,good work perfect make eyelash taller dense color dark black,kyliecosmetics,positive,1
Eyeshadow palettes,"really like its actually pretty good really like reminds bts faced imo give great long length clumpy packaging nice & girly pink , wand good price bit high imo kylie cosmetic came good product",kyliecosmetics,positive,1
Eyeshadow palettes,"honestly surprised found lasted long lash . went smoothly needed 1 coat , go long way , would purchase .",kyliecosmetics,positive,1
Eyeshadow palettes,best awesome mascara ! ! ! watched video read review honestly sold struggle much straight lash .,kyliecosmetics,positive,1
Eyeshadow palettes,its magical work like magic . irbid mascara make eyelash look long without clomps .,kyliecosmetics,positive,1
Eyeshadow palettes,best mascara ive ever love love love mascara much . lift fill lash really well creates defined dark look . never buy mascara . highly recommend,kyliecosmetics,positive,1
Eyeshadow palettes,"obsessed ! light weight fast drying , 10/10 would recommend !",kyliecosmetics,positive,1
Eyeshadow palettes,hesitant pleased pleasantly surprised ! mascara pretty awesome !,kyliecosmetics,positive,1
Eyeshadow palettes,love perfect mascara love 0 lash make lash voluminous long,kyliecosmetics,positive,1
Eyeshadow palettes,"word best , volumizing mascara best mascara ever ! ! kylash volumizing mascara ! ! ! ! !",kyliecosmetics,positive,1
Eyeshadow palettes,fav mascara best mascara ive ever bought lash look longer ever,kyliecosmetics,positive,1
Eyeshadow palettes,hand best ! best mascara ! ! ! wouldnt buy brand . highly recommend !,kyliecosmetics,positive,1
Eyeshadow palettes,curl love doesnt clump hold eye lash curl,kyliecosmetics,positive,1
Eyeshadow palettes,"work everyday product definitely work everyday product , wish would elongate eyelash . like 's clumpy .",kyliecosmetics,positive,1
Eyeshadow palettes,"stand promise . clumping smudging true . `` married '' blinc mascara many year , think found new favorite . truly recommend kylash .",kyliecosmetics,positive,1
Eyeshadow palettes,amazing make eyelash look volumized & definitely give length,kyliecosmetics,positive,1
Eyeshadow palettes,amazing amazing amazing absolutely love mascara . always problem finding good mascara . heard kylie cosmetic coming one couldnt wait order try didnt disappoint even little bit .,kyliecosmetics,positive,1
Eyeshadow palettes,"perfection ! packaging , product , brush , mascara perfection . love",kyliecosmetics,positive,1
Eyeshadow palettes,voluminous ! ! ! love mascara . lightweight easy remove end day ! !,kyliecosmetics,positive,1
Eyeshadow palettes,"omg . mascara best mascara ive used , lash lifted separated . didnt even know many lash could look like . 10/10 recommend ! !",kyliecosmetics,positive,1
Eyeshadow palettes,og mascara straight lash macara perfect product keeping eyelash looking curled . lash finally dont stick together ! !,kyliecosmetics,positive,1
Eyeshadow palettes,its cute give lash volume love it. ? ? its cute love everything give lash volume make long would buy ? ? ? ? ? ?,kyliecosmetics,positive,1
Eyeshadow palettes,product good ! ! received mascara yesterday 's amazing ! wand best part ! love !,kyliecosmetics,positive,1
Eyeshadow palettes,"real review ! always used famous mexican mascara , im even going lie , mascara billion time better mascara .",kyliecosmetics,positive,1
Eyeshadow palettes,wow ! taking break adhesive lash struggling find mascara give lash type volume look .,kyliecosmetics,positive,1
Eyeshadow palettes,love love love opened package ! ! love mascara ! ! ! cute bottle instantly made eyelash look amazing ! ! look like eye lash extension ! !,kyliecosmetics,positive,1
Eyeshadow palettes,work 70 year old ! didnt know expect mascara grand daughter us thought would give go absolutely fab continue using future,kyliecosmetics,positive,1
Eyeshadow palettes,"fab ive tried many mascara different brand really good , would buy , make big difference lash length",kyliecosmetics,positive,1
Eyeshadow palettes,loved loved application . went smooth pretty,kyliecosmetics,positive,1
Eyeshadow palettes,"brush issue really like , brush little big making difficult manoeuvre .",kyliecosmetics,neutral,1
Eyeshadow palettes,"great stuff . great stuff . bleed little onto lower lash wearing throughout day , esp eye water little allergy , go run , etc .",kyliecosmetics,positive,1
Eyeshadow palettes,"please release waterproof one eyelash straight always use eyelash curler curl . 'm usually someone use waterproof mascara curl hold . excited try since said hold curl , unfortunately n't hold : ( loved formula ! please release waterproof formula u need",kyliecosmetics,neutral,1
Eyeshadow palettes,"shabby ! awesome , get bit flaky . doesnt smear clump , feel dried its little .",kyliecosmetics,negative,1
Eyeshadow palettes,work like mascara work . n't falses looking lash give longer lash,kyliecosmetics,neutral,1
Eyeshadow palettes,long eyelash really good quality like lot make eyelash rlly long,kyliecosmetics,positive,1
Eyeshadow palettes,skincare 8pc skincare everything mini enough refill,kyliecosmetics,positive,0
Eyeshadow palettes,better telescopic smell good . lil clumpy good mascara use time . ( like eyelash clump lil ),kyliecosmetics,positive,1
Eyeshadow palettes,"flakey love way look , way go . flake bad . its annoying flake eye ball cant get , make eye look dark flake much .",kyliecosmetics,positive,1
Eyeshadow palettes,almost perfect really great work lash .,kyliecosmetics,neutral,1
Eyeshadow palettes,kylie ! its great mascara ! little fallout first havent noticed flaking smearing eye !,kyliecosmetics,positive,1
Eyeshadow palettes,good daily use its good daily use easy remove love kylie saudi arabia,kyliecosmetics,positive,1
Eyeshadow palettes,"good quality - clump like mascara compared drugstore mascara , n't get clumpy , dry wet . would n't say lengthens thickens much though . 's great everyday mascara office .",kyliecosmetics,positive,1
Eyeshadow palettes,great price . lift lengthens eyelash . thing like hour start flake .,kyliecosmetics,negative,1
Eyeshadow palettes,aniqa asif brought year ago say 's good . 's shame wo n't buying anything anymore though ? ? ? ?,kyliecosmetics,neutral,1
Eyeshadow palettes,meh appears dry side . dont know thats normal truly dried .,kyliecosmetics,neutral,1
Eyeshadow palettes,"ok masacara 's ok macara , need layer dry time",kyliecosmetics,neutral,1
Eyeshadow palettes,mascara much coverage id like work ! enough leave normal brand,kyliecosmetics,neutral,1
Eyeshadow palettes,"okay mascara didnt wow like expected . wonderful black color nice brush . container feel look nice quality . unfortunately mascara flake , horribly noticeable . sadly , wont purchasing .",kyliecosmetics,neutral,1
Eyeshadow palettes,favorite bit thick clumpy . stay day . wipe easy water makeup remover pad .,kyliecosmetics,neutral,1
Eyeshadow palettes,"high hope , mediocre love packaging gave volume , lengthen like mascara tried . also clump",kyliecosmetics,neutral,1
Eyeshadow palettes,kind droopy pretty good best . kind clumpy . waterproof ! doesnt fan lash individually . flake somewhat . its heavy make long eyelash bend curl opposite way want droop .,kyliecosmetics,neutral,1
Eyeshadow palettes,flakey love application look use curler get volume .,kyliecosmetics,neutral,1
Eyeshadow palettes,"pretty good brush little large leaf glob . mascara stay good , n't irritate eye . would probably still purchase .",kyliecosmetics,neutral,1
Eyeshadow palettes,favorite brush huge ! could n't get lash even coat big . pretty much threw trash could n't use .,kyliecosmetics,neutral,1
Eyeshadow palettes,good quality ive got mascara give try actually pretty good job lift great !,kyliecosmetics,positive,1
Eyeshadow palettes,"game changer formula truly volumizing without clumping , providing instant lift lash . effortlessly add length definition , creating wide-eyed effect last day .",kyliecosmetics,positive,1
Eyeshadow palettes,"volumizing get crusty volumizing give wispy effect lash however , hour , get crusty/flaky give eye panda look .",kyliecosmetics,positive,0
Eyeshadow palettes,mascara great mascara unfortunately extremely clumpy dried .,kyliecosmetics,positive,1
Eyeshadow palettes,good expected . apply lot really see .,kyliecosmetics,negative,1
Eyeshadow palettes,ive better its ok. worth hype price . could better,kyliecosmetics,neutral,1
Eyeshadow palettes,flaky mascara great volume dry becomes flaky,kyliecosmetics,neutral,1
Eyeshadow palettes,its ok wouldnt recommend major difference better mascara hair store,kyliecosmetics,negative,1
Eyeshadow palettes,dont waste money ! brush horrible ! ! ! brush u toooo big ! cant use end its flat ..,kyliecosmetics,negative,0
Eyeshadow palettes,pretty dry its nice wand go pretty review 3/5 star due dry mascara product . flaking its set pretty irritating .,kyliecosmetics,neutral,1
Eyeshadow palettes,its ok bad greatest . ive better one .,kyliecosmetics,neutral,1
Eyeshadow palettes,"product flaked product went well looked great , product flake lot leaf mess eye like product .",kyliecosmetics,neutral,1
Eyeshadow palettes,"decent mascara overall ok , best worse - sticky $ 12 price point appropriate",kyliecosmetics,neutral,1
Eyeshadow palettes,worth hype formula thick . doesnt last long period time . full two coat eye feel extremely heavy . definitely wont buying .,kyliecosmetics,neutral,1
Eyeshadow palettes,flake packaging lovely ! issue mascara flake !,kyliecosmetics,neutral,1
Eyeshadow palettes,alright start cake pretty quickly day racoon eye . like full start mid day work little piece get eye . requesting waterproof mascara .,kyliecosmetics,neutral,1
Eyeshadow palettes,disappointed clump im disappointed . high hope thought wouldnt clumpy lash it elongate curl .,kyliecosmetics,negative,1
Eyeshadow palettes,"ehhhh alright , n't last half day took forever get shipped",kyliecosmetics,neutral,1
Eyeshadow palettes,"lengthen flakey lengthen lash flake , leaf black speck around eye",kyliecosmetics,neutral,0
Eyeshadow palettes,"doesnt stay love way went , unfortunately eye water youre greasy itll face .",kyliecosmetics,negative,1
Eyeshadow palettes,eh didnt much lash . maybe full size better .,kyliecosmetics,negative,1
Eyeshadow palettes,"clump recently started using mascara far , im loving . love brush actual mascara clump much .",kyliecosmetics,negative,1
Eyeshadow palettes,ok used better mascara . one need coat . flake bit . easy removal . nice color . favorite,kyliecosmetics,neutral,1
Eyeshadow palettes,n't believe everything hear advertisement n't make eyelash look longer advertised,kyliecosmetics,negative,0
Eyeshadow palettes,shipping product nice pay shipping take 10 day get los angeles area ridiculous,kyliecosmetics,negative,1
Eyeshadow palettes,disappointed made lash clumpy even big . love product always one disappointing .,kyliecosmetics,negative,1
Eyeshadow palettes,honest review got product love eyelash look gave even 2 month later mascara come clumpy,kyliecosmetics,negative,1
Eyeshadow palettes,dont see hype really wanted love . however mascara get clumpy week .,kyliecosmetics,negative,1
Eyeshadow palettes,smudged lot personally found mascara smudge easily every time worn .,kyliecosmetics,negative,1
Eyeshadow palettes,clumpy leaf clump eyelash good texture . come feeling dry .,kyliecosmetics,negative,1
Eyeshadow palettes,best flaky throughout day . lift opposite .. flipped lash downward . would buy,kyliecosmetics,negative,1
Eyeshadow palettes,clumpy find mascara clump - wouldnt buy .,kyliecosmetics,negative,0
Eyeshadow palettes,n't keep adding help lenghten lash clump add much .,kyliecosmetics,negative,0
Eyeshadow palettes,job its cheap quality feel cheap pricey . make lash fuller thicker brush cheap came crooked .,kyliecosmetics,negative,0
Eyeshadow palettes,nothing special little disappointed . volume lift . made eyebrow sticky . cheap,kyliecosmetics,negative,1
Eyeshadow palettes,"kylash mascara okayyyyyy underwhelmed mascara . expecting lot based packaging , marketing , really impressive . likely built much",kyliecosmetics,negative,1
Eyeshadow palettes,clump clump much . tried time different application technique its,kyliecosmetics,negative,0
Eyeshadow palettes,"working advertised much product come lash doesnt help look longer , messy .",kyliecosmetics,negative,1
Eyeshadow palettes,"bad quality roll lump , layer poor composition . worth money disappointing",kyliecosmetics,negative,1
